income,debt_ratio,loan_amount,credit_score,defaults,age
82847.04399826509,0.49501521815353067,22902.703432841867,642.2818665883508,0,43
37875.525719672725,0.25233956954902037,9924.529040860656,612.4085596624141,0,37
37404.17236728836,0.1404596415256261,10945.712443948309,680.5038146720277,0,68
41009.11031833967,0.3014900893825807,8712.11070542692,707.9026744960066,1,37
18141.564135352895,0.18676225749325434,13829.900704465093,695.1688164992555,0,26
42113.674674788585,0.44747554445123083,17331.79187223167,679.2016536026321,0,23
38613.01007669453,0.2730498632688928,19936.67258294551,652.712696965161,0,45
52255.906797143114,0.5878051004299575,14620.244881787386,730.4123095842484,1,24
55126.339636657394,0.420486038672666,13400.76238372578,634.1434040026708,0,35
78142.56258823829,0.5112402818171805,15758.789961243701,738.8013956921737,1,54
64256.35757279075,0.16626233637092422,10824.285491849885,649.8891490536638,0,45
41346.44516506395,0.5310072411363113,25447.693608473866,662.3782381323482,0,37
36523.77992977463,0.5613785952566972,6961.6948644097065,626.6607404692162,1,48
57378.78757259758,0.343530959409468,15923.702894478622,674.9298926557182,0,42
30196.501894690366,0.40312646887548875,25118.031096148196,748.765622923899,0,33
77471.8814878153,0.48240490045149775,15033.999222799988,725.7814044221979,0,34
67691.60181081931,0.18741931363020628,14049.804824992527,748.9211056014018,0,68
42962.365218429426,0.35128303823172125,13212.772885947865,726.1071272966968,1,52
24302.98206363684,0.29933151388615653,14098.04159118796,644.8165085734815,0,44
70308.0856124812,0.17318699608112456,21864.24237338265,683.4605387836222,0,40
48281.902321210735,0.28376721114576575,3940.690443352465,660.9900435441268,0,36
68567.24467960192,0.1340861546927468,22667.168506481627,766.528745201952,0,42
26083.585118084495,0.1129059534747435,7880.214237749275,640.1605676786844,0,62
41009.374655693406,0.16758314457741139,13666.738353827926,744.6848844694556,0,36
50078.65549577275,0.5815575557945869,12853.77789850669,744.6476935054385,0,33
50704.70890647113,0.37476476794750846,17942.766348853598,791.4810100858043,1,48
43249.01792781134,0.58291108057661,7009.378240581262,679.5156703685251,0,39
59342.748985212485,0.316248939165066,17310.863330409713,735.6161079790081,0,49
33985.69355926108,0.25590806654262976,25121.548116434264,814.0825918269421,1,38
47864.3077246806,0.353070931420122,8184.129977035947,669.1179161533152,0,58
51804.434475678485,0.3197558443164551,15948.530838051978,623.247987623382,0,32
57716.582510881235,0.15283234213087196,11690.089111016954,605.9994983046118,0,37
60674.223171333346,0.4204131573451031,17129.43603096518,735.6356014430665,0,42
33130.36862243196,0.2080190912547998,15095.73888707876,605.8424895970708,0,65
26988.287438965664,0.40979397744891477,11792.565454778452,681.3840473531038,1,52
69165.15232847763,0.42510054619907667,17439.36142435537,721.865659351948,0,58
54984.71017969387,0.17601242656432406,24021.740548933718,709.2587768414957,0,59
38772.701951651696,0.13067481355533409,14045.481041363506,721.2722432092086,0,37
73267.27963283785,0.4903807930342199,18598.789710740908,711.1144927900427,0,28
51735.11951439288,0.3299002118846601,8533.635210644181,763.9432906656697,0,52
67689.45776095739,0.1290818977527379,10217.818115909955,652.3841809630602,0,51
51012.777221151635,0.5974331585848836,17362.031389401887,666.1502430770735,0,36
80911.21887322981,0.12889028049818332,22420.580142679824,661.3670277364588,0,38
76330.11263664806,0.4475176144292766,16778.0667439283,741.5095905931305,0,46
46265.5377728139,0.5918394626317068,13434.709847384229,745.0199294197532,0,25
64573.56426431533,0.2195900521079628,14996.45702711677,722.5612659659254,0,54
59680.639243777216,0.1711246843435981,8747.961330151413,759.1746833444964,0,56
70529.47336298523,0.16069246971121445,18022.576631776836,641.097956631181,0,53
35526.14809129843,0.2516375737837978,19411.665311617046,783.3612055775568,0,39
60290.77189997659,0.15052290550532335,12739.5483358346,776.1619310856129,0,44
65876.36730274382,0.44608067084706593,12649.789261202492,736.7810998622873,0,23
23618.907703653287,0.13114589906503135,16329.391148260242,789.0899454385531,0,29
32251.122310013372,0.35471106407489483,12816.401319797023,617.1688396161113,0,29
19411.51733359849,0.5983484269264884,14669.336926870888,673.7775931868674,0,43
45958.89748333163,0.5069851347530094,25498.608945832577,663.2348269659024,0,40
60763.133836939436,0.4076097191155055,13764.871496270016,736.0739661878672,0,30
72535.35578144042,0.25312681039330587,13208.29923989389,647.4929630198927,0,46
51111.42170629663,0.4119479181458192,11762.290971824204,737.8747574668743,0,35
74429.23318356938,0.3635207319558258,18720.959857499685,768.5268071998357,0,45
29298.47812677663,0.3130416919451857,14093.879133909486,734.7601450042,0,49
24449.26340967268,0.16535518837009974,11753.13480839287,714.187551183075,0,68
49166.78451655072,0.5433021076202333,21606.52016136506,650.6063329549626,0,35
55760.98173408961,0.3248923244106613,22098.015022568186,657.6574516937318,0,26
49509.578778588606,0.19731125591038254,11997.882171306475,762.4809452648333,0,35
18988.36849940185,0.2838796754386448,5667.300243196918,738.9674501952666,1,54
48663.19940730817,0.30706487626446355,20037.56844918461,698.0490240311228,0,35
30432.957492427202,0.5137689477834372,11576.85087119998,679.1045227117055,0,59
60045.08823245058,0.46680719028070106,18953.127995813844,598.7096063444311,1,31
55498.973691452724,0.4846524468206699,5149.480911440822,646.457379065778,0,54
35901.80320508967,0.10551563221432361,19462.986691496546,795.5709543569861,0,68
42291.9962399496,0.30807699908988073,8944.140353596093,635.9772214498767,0,40
34111.79717166573,0.3406720758176618,18653.82059533262,709.473991061054,0,69
49059.813540902425,0.10959613841152835,15071.36533918217,750.3721986597599,0,62
64327.134807518574,0.22990660437251711,10230.302903016775,637.2538665998853,0,55
35214.10930496684,0.48014491156106753,12964.818435366098,709.2355237390542,0,67
57560.697732767665,0.16855485286449953,18431.592284783503,746.8957768755328,1,36
42046.13572441339,0.3676550657262958,15529.47226557617,700.6249660953625,0,51
38106.907516064835,0.20760093600861876,17922.06490236242,843.4201527833384,0,60
48394.544600681635,0.10606038732194664,24882.202922577428,616.5700370560902,0,25
34471.365163709386,0.22060072879977075,7178.791941444743,752.9364264941939,0,43
41695.26041979227,0.5879368774550269,23086.06287484312,691.3599131301768,0,46
32031.831611167272,0.5007685559414948,15521.779687616065,738.5960077418338,0,39
79470.87699374584,0.5797883221605167,10506.07975838436,722.0653575849623,0,44
50528.95327957593,0.34392702196318126,8348.43187130505,663.3421901445001,0,21
39504.117380111216,0.15486809933875176,14054.398046114833,711.449819622967,0,28
53209.69866101333,0.37397974448684645,19608.250559622298,607.1049274300856,0,47
48315.07925463755,0.3271886672799804,14362.254398112329,730.1623750285697,0,57
46685.45600700165,0.522178541369808,22555.774651236738,714.9079232995263,0,22
59212.50050065138,0.1490412903921223,7744.121549742205,731.9330084321551,1,39
61362.61565070957,0.3441205685108891,14939.555260769726,752.9059162543575,0,25
42042.48278584209,0.17502433234699213,8738.032777934404,718.3809920104856,0,58
41362.7263903298,0.26233796344503,16818.15941312484,707.4044709899138,0,52
45874.22454272534,0.46867853869389986,19434.436950486503,655.9465831669354,0,20
15471.18252896623,0.3380090646843833,12896.191031594733,664.3889618175474,0,56
27272.134067021718,0.2879441425728847,1978.9307168643281,759.3367310088665,0,25
70503.11401166787,0.29723813928501763,15994.740733982473,771.816770285299,0,64
74674.51570251926,0.3297233842029933,17183.69275866755,688.0944781843973,0,53
46264.45940665432,0.4925082719185284,17021.473774808488,702.3001373626637,0,66
58648.35444583649,0.5460423444701172,21178.91095911077,654.7692812503117,0,34
54668.75231815304,0.5776673432519641,9644.731601754756,758.6378422633722,0,64
96183.21212682856,0.4934516931276476,18401.08052725225,733.2708411845889,0,45
66793.62367151865,0.25770344787400634,20962.537562389873,797.0608718231874,0,33
48081.2361277885,0.44406735304327105,6107.062079967416,656.083846141013,1,26
35666.89339099362,0.31880156202769594,16598.259129594888,681.0996050490892,0,65
25903.30519613641,0.2273353110230256,12479.100844961642,711.5722961262786,1,50
53051.954538008344,0.5204357897129613,14592.38663449177,732.3244768862885,0,43
38654.73882073545,0.1192131744811625,16738.382417691682,689.2166181226183,0,50
28666.19435603489,0.5508809960677118,12563.857179432238,656.351945477315,0,48
40301.4067363621,0.33073873231236706,11621.459604191941,744.0703764461786,0,61
33776.779945784074,0.41860073840414025,15170.762087440124,736.056768127279,0,51
75307.12452608848,0.42967696110289133,9563.770305685986,654.1862949718137,1,36
63224.59635424176,0.5475588703532682,9570.874355574073,767.7721400552748,0,33
49880.41038025074,0.41833484108360364,18396.86641478252,758.5099354598302,0,59
72199.16208335038,0.40696679238003086,9256.029824206718,706.7148248623896,0,55
51160.524614714275,0.133326020280345,18331.56250454606,703.9798931188018,0,67
37080.73698007604,0.359204010972602,17312.956464269755,727.7028885557953,0,43
72846.86115904486,0.17508450040852083,6370.966356047016,656.9148464871871,0,64
58083.65065526988,0.46871688436074277,11612.176738321725,701.5015739582041,0,46
34441.30768510315,0.3561109604063373,20970.54701523686,592.3808227695409,0,44
47144.91982874588,0.44011388960417663,10094.17234430159,743.8227822751468,0,51
36865.726199228644,0.12083645030119214,12677.978688453062,621.925338877907,0,37
29258.00403553496,0.14239600802290162,17310.304466259484,775.1709914214499,0,65
63892.66321297462,0.4581616940313411,18916.952546412977,683.4939953016775,0,37
78641.24960705196,0.1360421679993367,13742.305569777522,689.4166509034411,0,56
29021.486392712883,0.1356283638826293,12012.449026541792,668.6133046957747,0,45
58444.538550358564,0.10605423761744373,22111.84930849254,685.5980563038962,0,28
40240.361463172594,0.57825069914974,23694.498318987895,770.9265672574019,0,54
42693.11924352956,0.4687541797295035,19894.290253908977,575.609567173246,0,27
41114.09113641696,0.27662570425103206,15426.59071282512,763.8482693044094,0,39
37040.138454802756,0.24826779064382762,10958.671391795368,716.9011740550854,0,61
50727.82441917241,0.27485161487292475,10847.777967217175,639.6489176071392,0,41
37535.748253834434,0.48732676559059096,17612.57052632879,646.2343803475381,0,38
54056.85238669758,0.43068530553520723,17091.99110444342,783.8196513604101,0,49
49246.42835826294,0.19259778393373397,22007.992964732148,652.7246560028634,0,47
46415.77929700386,0.18705466766704218,18252.250462680695,642.332474470202,0,54
36386.545069376036,0.14919782485669866,7484.59849120091,756.8657271182365,0,62
41348.43004147501,0.4301513598506691,20259.73808861459,716.9276438142957,1,30
61330.86838738634,0.48218633111086795,10009.696863427936,653.10372117318,1,50
57513.75781436571,0.23252321416250202,13080.143640238242,710.8312487702309,0,68
35336.67132802174,0.11047248051545641,16251.001031258473,648.7123658179861,0,67
51489.98458143839,0.14108583373821368,24978.33744891982,755.0410699211302,0,58
61270.80685057683,0.5839300174225153,30549.592780026804,753.0685482436567,1,55
24958.920783179423,0.24772238873871014,18033.615295680913,726.6003099410972,0,49
58150.402885699026,0.48461157391906684,14084.016906398061,718.0830530623508,0,42
40060.643615812296,0.4123317844271319,17672.52824240275,788.0594062433687,0,38
58558.98002889739,0.290969819826448,19438.27712936918,699.9843163694113,0,31
38551.11265186225,0.20284363109777756,13396.661872214041,640.9062937289599,0,34
22926.768490032213,0.16069320907970322,23976.05677956161,722.4736956416153,1,50
25586.86343175256,0.40750648401943335,16150.35379595701,804.3023524768557,0,62
50721.27419992073,0.487316890318894,17488.71544545697,649.2620253407074,0,56
53895.83752582223,0.42195212677056537,18329.621260272306,681.9268616653007,0,56
36435.25062343387,0.3651510666245792,17107.93305307228,720.8223019050727,0,34
59578.88688166061,0.12097561171581814,19194.70250234806,697.304757549713,0,48
25077.1990659656,0.5842443887971919,11913.734067265385,650.8848209811342,0,69
49008.80302029025,0.49935709582728727,12208.491230269847,756.0928928115236,0,62
31834.75700356315,0.24641101835048237,9499.228835141526,816.0020361008629,0,45
40222.45838296761,0.5899851646794253,17197.50615310113,709.8065729511953,0,63
50710.98006974621,0.40094079481816103,18894.68251756057,654.7965855132,0,21
37093.799520740715,0.3912113291036232,17288.86433075943,622.5519737473262,1,39
44231.66683655262,0.47403658971476603,23372.462166737685,712.8987990610591,1,34
65094.39213821661,0.5058848940450688,14972.019905854768,755.1938671658129,0,23
41346.62195715277,0.42823930366575136,18343.708277962563,723.758387324769,0,41
62535.38168097712,0.16404787318310002,9541.495619303429,699.8798079540574,1,69
33054.397180135726,0.2691337529972492,13064.501487627995,670.5364174105347,0,57
57947.06266872924,0.5640418201630248,18477.688787828887,645.3918183640956,0,42
71623.5293098685,0.21230780592192597,19245.51055371572,741.737566316244,1,45
12925.332498090662,0.2860835119187567,13530.165261679089,745.6885810692793,0,30
38046.57116794285,0.31603844147209803,14642.003740709666,622.7135106654633,0,47
58656.081907708096,0.3197024948472261,7410.631266595953,779.4919489090341,1,21
46954.31920935511,0.4064697912472628,13214.853995966952,728.7035610447001,0,27
55567.188100569634,0.5715379188723538,19451.91581759893,769.9797322572897,0,48
40940.22219926269,0.22034635591625248,17876.025080532832,632.8936125757442,0,30
51298.8468120935,0.16075068815045904,17503.32860690605,631.708792229228,0,56
47664.84146911881,0.19873524492996866,15248.8684359048,692.5515345116352,0,37
67516.73092489711,0.5434624501046348,15035.315793140882,725.1392213447597,0,69
53816.31264951819,0.422905406327603,11698.394302632765,789.8180411463482,1,33
55064.039931128034,0.24295339461958007,18494.142101012672,735.3039456907566,0,29
43821.84550816299,0.5079734694843087,17104.86472194695,687.8659361593983,0,54
42685.906638912595,0.530684998181718,17460.094239963997,648.6815396167054,0,28
43511.627182705684,0.523257169345139,12369.825786662099,761.5000286359575,0,54
55916.78213567445,0.5594632668197772,4233.285400643777,651.7647287124643,0,30
43685.232787696055,0.2261205100866808,20485.763558768478,781.423427738616,1,63
54346.62285344619,0.4775209643731392,12605.81271995798,685.7807675196746,0,31
81131.01197968159,0.33026974863707004,10686.121179784397,779.5291036308926,0,22
63066.87055147538,0.5209992764450307,18467.39455956997,733.946564502964,0,58
45109.647017482384,0.46424533858080663,13039.936800404352,693.1502255278771,0,33
68018.20883245918,0.4882237232498623,20299.68192023311,674.0301814086937,0,47
43878.86940467673,0.4280809188405358,18085.029747883487,682.954606132696,0,30
19428.13197233219,0.18871438473485344,18417.84661600239,721.4158346187619,0,58
34878.70533623894,0.37251345944846914,8170.221443997329,703.8578248108859,1,44
21938.121184612166,0.5923348697622541,21059.719926932004,670.3094295965648,0,40
44727.297739380374,0.5686940332485595,16306.25265616928,691.7184294841184,0,29
50276.27568784328,0.12158686789850584,13153.614303768984,703.9288514859575,0,62
75146.55968412924,0.18240740786471857,15716.942336711256,593.5632952792594,0,34
54903.910606462436,0.16586438672728096,6118.8238355083995,722.9084057394349,0,38
46713.49206786704,0.4629899549926477,17043.264057403354,651.0139387641597,0,67
62441.083717752335,0.5088926649284725,9853.142459089642,642.3333798397127,0,41
16832.970364881723,0.20675568315533596,8236.648570782327,615.6327826444644,0,40
53534.21837162849,0.3529263464759145,7388.204068910544,610.3053751066054,0,63
61562.9779083045,0.5203515140056,20563.441874949625,632.2276248443856,0,51
27821.206313302377,0.4664007723831253,11853.683031536057,664.5489521184754,0,69
67156.31064810394,0.3711186027459241,22668.638549582494,797.6629568763284,0,42
55077.44611241621,0.3951738452293865,12320.99268473851,673.7060162052398,0,32
43770.681291487985,0.35418027345813996,6463.2102120352665,708.8875053134016,0,24
59491.72799159427,0.2487742256594103,9417.377800256705,720.0240693253164,0,23
84060.39286706594,0.38251099642950803,21179.058100034694,706.5532593107924,0,47
52727.99382587743,0.4444426510250453,14220.509110316663,696.1278269637003,0,33
53723.30879450504,0.5366614579304039,12258.563517546994,640.2353118200377,0,27
43109.58650689634,0.418145676989624,15800.09112926394,772.5463774139606,0,28
37252.33445802813,0.48056076852157903,17508.913680837726,790.3598321818943,0,54
62455.03724816369,0.1800358174772865,20586.994079512304,615.8670652938657,0,56
37158.74261136699,0.3307787372098949,22242.49614946463,648.798570455681,1,40
51073.49355829089,0.10466580991354665,13201.156771054571,686.0094828811497,0,37
42835.13829852325,0.22333943226081152,8369.76156958981,651.7731102544905,0,52
57184.697386195876,0.4632308575565024,12932.67419438362,725.2982776727932,0,27
55004.931579304226,0.5959049756746817,16301.402532914432,663.5863898796694,0,68
65563.0991638685,0.14958904979360796,10181.205368946947,808.2528033903301,0,36
42349.75401717879,0.3007471579306441,10214.245425524787,759.5274297171798,0,62
45951.87597059943,0.5000354843495798,16718.93940774943,710.6287015316108,0,50
35318.54426326539,0.20201781731444943,14756.738242147745,751.3493131659866,0,53
43335.60109885833,0.3775424746511431,15163.984977057933,755.2950212178655,0,25
55659.50739567279,0.4665356480148374,11207.523326499653,671.8026255970879,0,41
61354.829249680275,0.40799272513008955,13847.996428971164,659.1891377729017,0,33
36167.52013733562,0.19401236730770807,10378.834278658478,703.9071531484824,0,22
63044.088801584905,0.27769228434286974,19450.992055623934,743.0818062248972,0,31
70334.56788207426,0.4918958922426986,20176.246673618763,706.9530199326708,1,55
56201.523548355515,0.3771132570660083,5769.060688809532,621.1501758904501,1,31
78151.937188371,0.10261480677145637,10352.44569903795,659.8587778024579,0,64
38393.1620134464,0.4804953800140469,7517.3537245496045,696.3013568202811,0,21
31330.179450328746,0.11765567747011954,11749.88032796551,696.2167197837085,0,21
23319.19626643582,0.4728668913656161,14582.810151048196,798.6271088394903,1,34
72440.66467233775,0.2012402800826187,7751.773901507349,630.7006028800502,0,42
59815.484845310864,0.5790367400596901,10390.700934373435,725.2794620917937,0,48
49166.229936343174,0.2839703756510422,9980.213139592506,774.4556554164145,0,36
54199.529394797304,0.26346580816903953,16036.33664699472,813.5724872711398,0,51
33117.66429052435,0.17444402516622234,15346.721685181252,679.7801288408019,0,26
86686.27969425239,0.2528021077451075,11391.312233313733,724.57147263601,0,49
51938.31772962841,0.5383253809141003,15884.10436069699,728.4880178599324,0,47
51640.92191907339,0.5981671688136236,12266.599577063673,709.7740865776645,0,33
60886.49935848038,0.2841547652534242,13641.724448369734,695.0577399380347,0,63
57215.1384760507,0.32430531547727126,23367.260451492686,721.7987694750022,0,49
53358.26036418697,0.4610354691013685,21702.30525895174,573.3876957390157,0,36
38142.88316832032,0.5430978902325373,8502.093815362012,734.1034745031316,0,51
57072.025357039936,0.39652216709339205,19148.66208939587,706.3088951830983,0,65
78230.3674471255,0.2957628490889147,19056.98277245796,688.8762551610868,0,25
70181.30069232467,0.30631092042431185,9258.683556236909,802.3431097859778,0,43
73897.79939959096,0.44780907324840347,19093.888218774304,666.2532990604724,1,25
42331.76485353222,0.10160913180213935,22689.659592062766,679.8462005467485,0,46
35155.92769612129,0.4097946687299203,9387.27596877793,799.5776651102367,0,37
48113.19619850528,0.2777465052206787,10412.485894928683,658.3969347575072,0,43
50835.87368433042,0.4970986656385421,20088.307334217512,672.4942358531731,1,56
66412.87277706423,0.14649531991156609,16357.47655412824,692.6487288284575,0,43
24613.03055427771,0.3941011334741953,17757.381376197616,742.0367241064774,0,57
72943.2547919092,0.3404864449430619,16702.946082002483,710.3901253676656,0,53
47629.88152131516,0.4211627629526137,16953.47960464072,635.3687326423869,0,59
43596.7839507887,0.13242679724148418,8367.639358444585,673.3915718436406,0,66
34818.434371097486,0.3899918937140656,20236.588533107242,669.6322783393895,0,34
25177.14992201346,0.3807422939797619,20847.949962138868,696.1389477388477,0,30
62347.55875942872,0.3803300472080855,13853.046279659862,721.2921829314914,0,41
51099.76950782606,0.4017438332982274,14782.615250930688,720.9102877943986,0,43
30650.58650388419,0.4382339686131811,7344.462487221389,611.1994122975799,0,20
30573.818419045758,0.5024944998403849,17571.273780089174,753.1970493780428,0,37
44963.229510648074,0.23491036006410718,17860.28720857072,712.6284422998311,0,63
75035.32287934089,0.512524705090031,14689.044915003446,769.2266023796954,0,31
46106.12972954593,0.3491278411317268,20621.766799352514,722.2099163645336,0,62
27452.855703228408,0.1385291395671656,13329.613845100297,755.0661478867881,0,47
46313.85403871084,0.1292754646219896,17823.029629468,723.3272655725063,0,59
45909.146453784946,0.26711915934803043,9901.678306539423,767.3112878101374,1,26
9546.700355876426,0.49244848855573375,14882.239245628809,726.112531800889,0,42
49185.577002232814,0.4538404673704579,14128.22871048582,695.1042376778548,0,40
46535.98204686983,0.49430748233620325,16126.539610204709,813.6217360223441,0,53
60443.095472201276,0.35863452822080466,13152.365355833208,744.4518561139946,0,30
77734.34142418018,0.32009949897774526,14342.637021641662,728.6872210502206,0,41
66898.47544321636,0.17372626335314198,19130.23585720753,636.1847791730831,0,61
45966.669641677545,0.2640963768046558,12816.178813808912,635.5846191268231,0,54
33402.11136887495,0.31700968308693767,6967.1144963066035,714.6357741070926,0,48
88600.3970487479,0.14430021483980862,23747.919521027103,707.2760598884121,0,61
50888.27651021732,0.21030597635560563,21907.270393452432,669.2938717495842,0,47
50208.939378694195,0.39911264703186944,8538.686524471907,707.049134980603,0,37
49638.12369334995,0.4678315571195949,18448.53902622597,779.4313464021798,0,33
52971.271411517824,0.5991737556964748,12485.126147243285,734.7701237275149,0,37
47834.593821140865,0.5665566656717789,16317.436076655298,642.9495745123631,0,47
41395.069896796456,0.42128259976759574,16471.12064506747,694.4245586428528,1,43
41797.115881394115,0.31062402664703603,13827.96099841839,659.751675957372,1,27
49508.70094676002,0.41808868235411634,11081.171672068018,680.615004179572,0,61
41848.62843299352,0.49282580904011597,11547.294738418703,679.3192167185179,0,64
39307.313259842536,0.15916809546169366,10419.040422593787,676.1177208697998,0,27
51596.453415378455,0.3049524448481441,10840.888958847776,637.2432314013303,0,23
46175.34173868717,0.5199011428178086,14664.108549753224,693.6172659240905,0,46
72559.89482874033,0.29191647596652204,11421.20005444624,671.9696181576345,0,55
10235.45287410482,0.3859361356135933,18410.260328563098,553.5275654998866,0,24
66372.60277883692,0.39388468043109914,22436.230776679637,802.6486012250831,0,52
68691.27788746444,0.19223812656681968,12099.733793149786,754.4384827108336,0,68
18899.146513877757,0.28111772082614417,16197.022502676886,681.1849637537503,0,53
44859.68608879477,0.26725564437096605,17498.42555151467,700.9409524870299,0,49
44428.38701006313,0.1130983542660324,17360.011354596372,641.4172826341219,0,27
28887.32457923268,0.11209588194567763,15379.776339580438,784.7861438905433,0,58
38332.74968613687,0.5158485218378868,18713.41209179861,794.8644347386555,0,66
33341.36231801257,0.2365354049864062,17411.244763403287,707.8346864123263,0,45
76284.05665135435,0.35903938311940775,8811.68788836351,751.1765322092672,0,56
64035.17589721191,0.24936278679438653,19345.780321946368,708.7643389466962,0,53
69073.32642491237,0.5703396225576702,19436.45418633371,633.1637280562035,0,26
60825.08096064853,0.22964837943288688,11183.569479107093,679.4088315518171,0,59
33064.22343174156,0.3148284063694675,15189.68917723801,706.5963983385979,0,47
42132.196005803395,0.536365125242301,18416.644964055347,677.2726140628278,0,58
57340.61841841877,0.5209667833959043,13953.430902103191,689.0673361282481,0,58
31668.082866620818,0.19305070892313866,20364.89023883006,695.4300221245443,0,47
60694.97645258582,0.5013216548978552,26819.362473096804,695.956075106727,0,33
46395.119027627974,0.3290934433689463,11070.069836825089,702.6129245248742,0,69
44377.68788675604,0.34148443604267764,8094.776984231125,646.9697466801699,1,57
60664.39952305237,0.1667399862079719,16519.09297802438,664.1491925436032,0,23
56663.9496722906,0.14030075687856233,18607.812525630718,635.7707867150016,0,61
44585.507512713804,0.46396965348688257,13845.668130776156,748.89077748431,0,37
67389.94705046373,0.34823057617764985,22266.303316605172,594.7176529079837,1,63
33784.05008600154,0.31842535130758975,8306.971001383756,757.6795171658463,0,67
59239.034104163955,0.4647541143261984,18464.593115158055,769.3174698631422,0,44
58896.51886952575,0.48275644949555485,11970.695896205532,684.8909706508689,0,26
45356.803410290144,0.1794540838346768,23596.889531036482,569.843145608635,0,57
54891.99533363177,0.4051125747388207,24962.57676584059,681.9344719016354,0,47
31233.296354220456,0.16767704113884277,11166.71706108326,696.790791935559,0,24
63860.40528810352,0.4756875430145229,12252.2143204571,649.4700890035543,0,22
47226.46795335517,0.4284775781335698,19297.93943489901,674.2390803095878,0,63
42159.154692214404,0.578307310541729,13064.346751052428,776.5097599431675,0,50
65735.13838755334,0.1344790081782106,14772.943910338809,733.2463581150871,0,66
39434.84464185861,0.12852736057562716,15126.942102712052,653.771794281095,0,61
28873.080554546606,0.24109353734660008,5401.6342190117175,620.1200415202284,0,39
26650.562397141442,0.230852841867953,14930.811269528815,683.6491341195115,0,38
59090.14927018459,0.22348939953599992,11551.361129679131,689.3271610324781,0,67
30793.559712555754,0.5531272902605183,12534.38588800114,724.8099593681658,0,30
76321.91272976546,0.22477309992475306,22218.16001734407,673.234164371617,0,59
18771.058881744168,0.2359748630643155,8717.46552860372,725.574978768093,0,22
75446.84552435057,0.4796991312089819,19066.025933739886,796.7577020030114,0,42
53165.26200803927,0.32486992122527003,13605.185348340958,740.7750511222131,0,26
48549.30332194411,0.48835527847759064,13601.199157520829,697.5955746334614,0,42
41826.21369786575,0.13268307878219263,18951.859480258558,690.8424764473352,0,26
55987.04171528106,0.3437855968366922,16700.256472844452,682.1663432910065,1,65
49435.47946362727,0.11680680009164132,17853.064986097655,759.0320456226073,0,53
66549.52823024782,0.13132660172767727,19840.923302664305,668.6343277024348,0,61
51713.41472993059,0.5532187266722055,13343.458084083386,702.2611354499991,0,38
52254.52642192817,0.1696226855587976,11938.816327461249,702.5598950940542,0,28
44545.81681679216,0.36621034113760853,9574.24736721101,674.9107903594233,0,67
49145.81564418399,0.3055478013003533,10872.947350105223,631.376722605795,0,37
54617.026533380886,0.27367166312942137,29745.472126543624,716.1487251808834,0,60
24347.474110150615,0.5499166728436362,21223.397903683934,696.9498014072308,0,67
29777.218668414305,0.11091169838774476,8244.628168959895,725.0120234718285,0,64
61148.96141034072,0.4318948430877946,8387.71021628215,673.3199846780417,0,61
52562.981571919125,0.5816972171067752,17409.330308592456,761.0410649406524,0,44
47240.24995470981,0.38008409173092095,17736.323986889834,656.1613109394077,0,33
50276.5089959809,0.5684112310165459,17744.419176586824,785.6020142008946,0,63
55213.72558042507,0.1261289396430119,13725.221032231511,612.6181745085869,0,44
41903.60479535958,0.30939665953708073,14372.728699985499,721.7385032278446,0,38
38325.42911896531,0.23007889548102559,16639.397620796786,723.7715341263312,0,58
52937.67882646522,0.4654104824903649,15429.465031466652,660.2221466029558,0,34
35324.40833577452,0.5906485452486233,3903.498136262324,721.2196968930506,0,35
56123.79133571708,0.2282650312221239,13851.001847124031,763.975933488008,0,46
24461.245936432395,0.42708730073703727,10742.96782869843,589.1590580322968,0,59
65437.33455988466,0.19904881637987007,15876.05709454256,725.1372403745407,0,29
57088.96223619564,0.38266512728580493,29926.29501301705,575.3364589834962,0,23
53840.44601470813,0.33196624334416813,16837.408327371522,651.7167598238395,0,38
64740.36475918271,0.5860026648157686,13432.35156913801,781.4583182450473,0,47
74982.11666693864,0.40426363634823326,19609.00750988626,670.9108983303973,0,40
65215.55097527196,0.27475318604340937,17413.439436046065,641.3060017795514,0,66
22386.88653002532,0.1570478924439667,17100.472452259208,690.1031135507659,0,33
30806.345498964478,0.17562341436746728,18034.252966078355,803.3953169081776,0,52
40627.72133456482,0.21265846497561755,25282.71782414771,608.4158876396987,0,67
50391.36575316251,0.225483330670149,9345.557823370422,647.4345044180328,0,29
57764.88530703685,0.5253080289205689,17368.16038405727,774.8715841589814,0,38
39113.84280269802,0.38061139414126244,10368.094350092308,792.8851171768866,0,49
52801.50146715617,0.3616954556871832,17777.56323171124,694.8284387854858,0,41
38669.256014700164,0.15738443593460874,10406.567442569529,638.0473648736679,0,22
40827.23295512078,0.5300698466747175,12913.165931974578,804.7921750904579,0,56
28900.083547276667,0.46140715160424184,13524.550428810468,779.7221195874598,0,60
36151.50130833643,0.1338341809500008,19879.083596723547,733.9473493881117,0,37
29724.730915754997,0.4539175486148843,19592.272219712067,659.379882553129,0,30
35361.90120534001,0.37176910867132307,8771.413117768077,697.5485329580981,0,67
65804.62694911759,0.14086267287338913,15274.670554999244,691.9819959477585,0,21
35759.01666752085,0.32915032076432826,11452.100726254137,716.5425652307789,1,31
89485.73097256086,0.3423481435650235,8707.475446623328,772.5500719065668,0,25
57399.76851321334,0.18288727008163788,13914.914747878149,743.9708520568702,0,62
